3.050000,0.202120,0.320602,0.323568
3.100000,0.200748,0.321817,0.321339
3.150000,0.199370,0.323018,0.319117
3.200000,0.197984,0.324207,0.316901
3.250000,0.196590,0.325384,0.314692
3.300000,0.195190,0.326547,0.312490
3.350000,0.193782,0.327698,0.310294
3.400000,0.192368,0.328835,0.308106
3.450000,0.190946,0.329960,0.305924
3.500000,0.189518,0.331071,0.303749
3.550000,0.188083,0.332169,0.301581
3.600000,0.186642,0.333253,0.299420
3.650000,0.185194,0.334325,0.297266
3.700000,0.183740,0.335382,0.295119
3.750000,0.182279,0.336426,0.292979
3.800000,0.180813,0.337457,0.290847
3.850000,0.179341,0.338474,0.288722
3.900000,0.177862,0.339477,0.286604
3.950000,0.176378,0.340466,0.284493
4.000000,0.174889,0.341442,0.282390
4.050000,0.173393,0.342403,0.280295
4.100000,0.171893,0.343350,0.278207
4.150000,0.170387,0.344284,0.276127
4.200000,0.168876,0.345203,0.274054
4.250000,0.167360,0.346108,0.271989
4.300000,0.165839,0.346999,0.269931
4.350000,0.164313,0.347875,0.267882
4.400000,0.162783,0.348737,0.265840
4.450000,0.161247,0.349584,0.263806
4.500000,0.159708,0.350417,0.261780
4.550000,0.158164,0.351236,0.259762
4.600000,0.156616,0.352039,0.257752
4.650000,0.155064,0.352828,0.255750
4.700000,0.153508,0.353603,0.253756
4.750000,0.151948,0.354362,0.251770
4.800000,0.150385,0.355107,0.249792
4.850000,0.148817,0.355837,0.247823
4.900000,0.147247,0.356552,0.245861
4.950000,0.145673,0.357252,0.243908
5.000000,0.144096,0.357937,0.241964
0.000000,0.144096,0.357937,0.241964
0.050000,0.142595,0.358573,0.240124
0.100000,0.141091,0.359197,0.238292
0.150000,0.139585,0.359806,0.236468
0.200000,0.138076,0.360402,0.234651
0.250000,0.136565,0.360983,0.232842
0.300000,0.135052,0.361552,0.231041
0.350000,0.133537,0.362106,0.229247
0.400000,0.132020,0.362646,0.227461
0.450000,0.130501,0.363173,0.225684
0.500000,0.128980,0.363686,0.223914
0.550000,0.127457,0.364184,0.222151
0.600000,0.125933,0.364669,0.220397
0.650000,0.124408,0.365140,0.218651
0.700000,0.122881,0.365596,0.216913
0.750000,0.121354,0.366039,0.215183
0.800000,0.119825,0.366468,0.213461
0.850000,0.118295,0.366882,0.211746
0.900000,0.116764,0.367282,0.210041
0.950000,0.115233,0.367669,0.208343
1.000000,0.113701,0.368041,0.206653
1.050000,0.112169,0.368398,0.204972
1.100000,0.110636,0.368742,0.203299
1.150000,0.109104,0.369072,0.201634
1.200000,0.107571,0.369387,0.199977
1.250000,0.106038,0.369688,0.198329
1.300000,0.104505,0.369974,0.196689
1.350000,0.102972,0.370247,0.195057
1.400000,0.101440,0.370505,0.193434
1.450000,0.099908,0.370748,0.191819
1.500000,0.098377,0.370978,0.190213
1.550000,0.096847,0.371193,0.188615
1.600000,0.095317,0.371394,0.187026
1.650000,0.093789,0.371580,0.185445
1.700000,0.092262,0.371752,0.183873
1.750000,0.090735,0.371910,0.182309
1.800000,0.089210,0.372053,0.180754
1.850000,0.087687,0.372182,0.179208
1.900000,0.086165,0.372297,0.177670
1.950000,0.084645,0.372397,0.176141
2.000000,0.083127,0.372483,0.174621
2.050000,0.081611,0.372554,0.173109
2.100000,0.080097,0.372612,0.171606
2.150000,0.078585,0.372654,0.170112
2.200000,0.077075,0.372683,0.168627
2.250000,0.075568,0.372697,0.167150
2.300000,0.074063,0.372697,0.165682
2.350000,0.072561,0.372682,0.164223
2.400000,0.071062,0.372653,0.162773
2.450000,0.069566,0.372610,0.161332
2.500000,0.068072,0.372552,0.159900
2.550000,0.066582,0.372480,0.158477
2.600000,0.065096,0.372394,0.157063
2.650000,0.063612,0.372294,0.155657
2.700000,0.062133,0.372179,0.154261
2.750000,0.060657,0.372050,0.152874
2.800000,0.059184,0.371907,0.151495
2.850000,0.057716,0.371750,0.150126
2.900000,0.056252,0.371578,0.148766
2.950000,0.054792,0.371393,0.147415
3.000000,0.053336,0.371193,0.146073
3.050000,0.051884,0.370979,0.144740
3.100000,0.050437,0.370751,0.143416
3.150000,0.048995,0.370509,0.142101
3.200000,0.047558,0.370253,0.140796
3.250000,0.046125,0.369983,0.139499
3.300000,0.044697,0.369699,0.138212
3.350000,0.043275,0.369401,0.136934
3.400000,0.041858,0.369089,0.135665
3.450000,0.040446,0.368763,0.134406
3.500000,0.039040,0.368423,0.133156
3.550000,0.037639,0.368070,0.131915
3.600000,0.036244,0.367702,0.130683
3.650000,0.034855,0.367321,0.129461
3.700000,0.033472,0.366926,0.128247
3.750000,0.032095,0.366518,0.127043
3.800000,0.030724,0.366096,0.125849
3.850000,0.029360,0.365660,0.124664
3.900000,0.028002,0.365211,0.123488
3.950000,0.026651,0.364748,0.122321
4.000000,0.025306,0.364272,0.121164
4.050000,0.023968,0.363783,0.120016
4.100000,0.022637,0.363280,0.118878
4.150000,0.021313,0.362763,0.117749
4.200000,0.019997,0.362234,0.116629
4.250000,0.018687,0.361691,0.115519
4.300000,0.017385,0.361135,0.114418
4.350000,0.016091,0.360566,0.113327
4.400000,0.014804,0.359984,0.112245
4.450000,0.013525,0.359389,0.111172
4.500000,0.012254,0.358781,0.110109
4.550000,0.010991,0.358160,0.109056
4.600000,0.009736,0.357526,0.108012
4.650000,0.008489,0.356879,0.106977
4.700000,0.007250,0.356220,0.105952
4.750000,0.006020,0.355548,0.104936
4.800000,0.004798,0.354863,0.103930
4.850000,0.003586,0.354166,0.102933
4.900000,0.002381,0.353456,0.101946
4.950000,0.001186,0.352734,0.100968
5.000000,0.000000,0.352000,0.100000
0.000000,-0.000000,-0.191000,0.999630
0.050000,0.002075,-0.191002,0.999625
0.100000,0.004149,-0.191008,0.999610
0.150000,0.006223,-0.191017,0.999586
0.200000,0.008298,-0.191031,0.999552
0.250000,0.010372,-0.191048,0.999508
0.300000,0.012446,-0.191069,0.999454
0.350000,0.014519,-0.191094,0.999391
0.400000,0.016592,-0.191122,0.999318
0.450000,0.018665,-0.191155,0.999235
0.500000,0.020738,-0.191191,0.999142
0.550000,0.022810,-0.191231,0.999040
0.600000,0.024881,-0.191275,0.998928
0.650000,0.026952,-0.191323,0.998806
0.700000,0.029022,-0.191374,0.998674
0.750000,0.031091,-0.191430,0.998533
0.800000,0.033160,-0.191489,0.998382
0.850000,0.035228,-0.191552,0.998221
0.900000,0.037296,-0.191619,0.998051
0.950000,0.039362,-0.191689,0.997870
1.000000,0.041427,-0.191764,0.997680
1.050000,0.043492,-0.191842,0.997481
1.100000,0.045555,-0.191924,0.997271
1.150000,0.047618,-0.192009,0.997052
1.200000,0.049679,-0.192099,0.996823
1.250000,0.051739,-0.192192,0.996585
1.300000,0.053798,-0.192289,0.996337
1.350000,0.055856,-0.192390,0.996079
1.400000,0.057913,-0.192495,0.995811
1.450000,0.059968,-0.192603,0.995534
1.500000,0.062022,-0.192715,0.995247
1.550000,0.064074,-0.192831,0.994950
1.600000,0.066125,-0.192950,0.994644
1.650000,0.068174,-0.193074,0.994328
1.700000,0.070222,-0.193201,0.994003
1.750000,0.072268,-0.193332,0.993667
1.800000,0.074312,-0.193466,0.993323
1.850000,0.076355,-0.193604,0.992968
1.900000,0.078396,-0.193746,0.992604
1.950000,0.080435,-0.193892,0.992230
2.000000,0.082473,-0.194041,0.991847
2.050000,0.084508,-0.194195,0.991454
2.100000,0.086541,-0.194351,0.991051
2.150000,0.088573,-0.194512,0.990639
2.200000,0.090602,-0.194676,0.990217
2.250000,0.092630,-0.194844,0.989786
2.300000,0.094655,-0.195015,0.989345
2.350000,0.096678,-0.195190,0.988895
2.400000,0.098699,-0.195369,0.988435
2.450000,0.100717,-0.195551,0.987965
2.500000,0.102733,-0.195737,0.987486
2.550000,0.104747,-0.195927,0.986998
2.600000,0.106759,-0.196120,0.986499
2.650000,0.108768,-0.196317,0.985992
2.700000,0.110774,-0.196518,0.985475
2.750000,0.112778,-0.196722,0.984948
2.800000,0.114779,-0.196929,0.984412
2.850000,0.116778,-0.197141,0.983867
2.900000,0.118774,-0.197355,0.983312
2.950000,0.120767,-0.197574,0.982747
3.000000,0.122757,-0.197796,0.982173
3.050000,0.124745,-0.198021,0.981590
3.100000,0.126729,-0.198250,0.980997
3.150000,0.128711,-0.198482,0.980395
3.200000,0.130690,-0.198718,0.979784
3.250000,0.132666,-0.198958,0.979163
3.300000,0.134639,-0.199201,0.978533
3.350000,0.136608,-0.199447,0.977893
3.400000,0.138575,-0.199697,0.977244
3.450000,0.140538,-0.199951,0.976586
3.500000,0.142498,-0.200208,0.975919
3.550000,0.144455,-0.200468,0.975242
3.600000,0.146408,-0.200731,0.974556
3.650000,0.148358,-0.200999,0.973860
3.700000,0.150305,-0.201269,0.973156
3.750000,0.152248,-0.201543,0.972442
3.800000,0.154188,-0.201820,0.971719
3.850000,0.156124,-0.202101,0.970986
3.900000,0.158056,-0.202385,0.970245
3.950000,0.159985,-0.202672,0.969494
4.000000,0.161910,-0.202963,0.968734
4.050000,0.163831,-0.203257,0.967965
4.100000,0.165749,-0.203554,0.967187
4.150000,0.167663,-0.203855,0.966399
4.200000,0.169573,-0.204159,0.965603
4.250000,0.171479,-0.204466,0.964797
4.300000,0.173381,-0.204776,0.963982
4.350000,0.175279,-0.205090,0.963159
4.400000,0.177173,-0.205407,0.962326
4.450000,0.179063,-0.205727,0.961484
4.500000,0.180949,-0.206050,0.960633
4.550000,0.182830,-0.206377,0.959773
4.600000,0.184708,-0.206706,0.958904
4.650000,0.186581,-0.207039,0.958026
4.700000,0.188450,-0.207375,0.957139
4.750000,0.190314,-0.207714,0.956244
4.800000,0.192175,-0.208056,0.955339
4.850000,0.194030,-0.208402,0.954425
4.900000,0.195882,-0.208750,0.953503
4.950000,0.197728,-0.209102,0.952571
5.000000,0.199570,-0.209456,0.951631
0.000000,0.199570,-0.209456,0.951631
0.050000,0.201408,-0.209814,0.950682
